Gene	Category	Start	End	MaxLogFC	Expression	Direction	Upstream	P-Value	Q-Value
scpB	increased_mutants_at_end_of_gene	3057351	3058137	1.39447331946966	increased_insertions	reverse	yqfE__3prime	0.15043351868436	0.476697935641438
yggP	unclassified	3069537	3070815	-1.01282508521561	decreased_insertions	reverse	yggF__3prime	7.10370026628022e-08	8.67949223880987e-06
ygiZ	knockout	3165237	3165570	-1.0	decreased_insertions	nodirection	NA	4.58494612405079e-10	7.87309599977208e-08
tolC	knockout	3171473	3172955	-3.0	decreased_insertions	nodirection	NA	6.9018237461689e-20	3.81310758011166e-17
yhaC	knockout	3261773	3262961	-1.05152473995575	decreased_insertions	reverse	tdcA__3prime	8.53059774548885e-05	0.0033664070047182
garK	knockout	3263983	3265129	1.12272637567812	increased_insertions	reverse	rnpB__3prime	0.0015602169992744	0.0295679797991037
nlpI	knockout	3301398	3302283	-1.85777603527732	decreased_insertions	reverse	yrbN__3prime	7.57937662598582e-10	1.28414851715202e-07
yhdT	increased_mutants_at_end_of_gene	3400733	3400976	1	increased_insertions	nodirection	NA	6.07898670243154e-11	1.3318221384103e-08
panF	knockout	3400965	3402417	1	increased_insertions	nodirection	NA	6.07898670243154e-11	1.3318221384103e-08
dusB	knockout	3403638	3404604	1.53592024265913	increased_insertions	forward	dusB__3prime	2.75193742221746e-06	0.0002009705104834
yrdB	unclassified	3423124	3423382	1	increased_insertions	nodirection	NA	1.5157582210266e-13	4.47924179408953e-11
aroE	knockout	3423378	3424197	1	increased_insertions	nodirection	NA	1.5157582210266e-13	4.47924179408953e-11
trkA	knockout	3429876	3431253	-1.0	decreased_insertions	nodirection	NA	6.880043524676e-07	6.28954770273798e-05
tufA	knockout	3463503	3464688	-1.45619015880643	decreased_insertions	reverse	chiA__3prime	0.0001687204041611	0.0058018359466104
aroB	knockout	3510756	3511845	1.77397828979414	increased_insertions	forward	mrcA	1.75132996028859e-10	3.22523910223001e-08
hslR	increased_mutants_at_end_of_gene	3522706	3523108	1	increased_insertions	nodirection	NA	7.24527913582658e-05	0.0029320306362722
glpE	knockout	3554856	3555183	2.50428552073593	increased_insertions	reverse	glpG__3prime	7.4599252767431e-07	6.62890003437584e-05
ftsX	unclassified	3594387	3595446	-1.8606063376511	decreased_insertions	reverse	rpoH__3prime	0.0006445842543847	0.0159352764989619
nikB	unclassified	3608600	3609545	3.02523942405316	increased_insertions	forward	nikB__3prime	0.142008031599841	0.466157596884313
yrhC	knockout	3617246	3617597	-1.11525177017084	decreased_insertions	forward	yrhC__3prime	6.96572269377211e-07	6.31887067694992e-05
pitA	knockout	3631001	3632501	1	increased_insertions	nodirection	NA	9.71120918177421e-14	2.93810321601916e-11
dctR	knockout	3648042	3648573	-1.0	decreased_insertions	nodirection	NA	4.53464632505674e-20	2.61917049329527e-17
mdtF	knockout	3653773	3656887	-1.0	decreased_insertions	nodirection	NA	1.93972519649996e-28	1.36933822621806e-25
yiaU	knockout	3745351	3746326	-1.44147103123368	decreased_insertions	reverse	yiaT__3prime	1.5715429128437802e-09	2.56020458891102e-07
yibN	knockout	3777943	3778375	-1.13443112873213	decreased_insertions	reverse	grxC__3prime	0.0616423544505681	0.30655539175217
waaC	over_50_perc_inactivation	3789338	3790298	-3.5681373606885	decreased_insertions	forward	waaC__3prime	3.53573672041682e-06	0.0002455115109635
waaY	unclassified	3793626	3794325	-1.0	decreased_insertions	nodirection	NA	0.0001382623196168	0.0049629923598043
waaR	knockout	3795398	3796418	-2.0	decreased_insertions	nodirection	NA	6.83545544535178e-07	6.28954770273798e-05
waaS	knockout	3797540	3798476	-1.00114778996209	decreased_insertions	reverse	waaB__3prime	9.93853454464461e-06	0.0005846711039759
waaP	knockout	3798512	3799310	-3.0	decreased_insertions	nodirection	NA	1.43467048826334e-41	2.60433684205175e-38
waaG	knockout	3799302	3800427	-3.0	decreased_insertions	nodirection	NA	1.43467048826334e-41	2.60433684205175e-38
waaQ	knockout	3800423	3801458	-3.0	decreased_insertions	nodirection	NA	1.43467048826334e-41	2.60433684205175e-38
phoU	knockout	3900212	3900938	-1.7655290595915	decreased_insertions	reverse	bglG__3prime	1.44649278694537e-05	0.0007991558192919
pstS	knockout	3903844	3904885	-3.0	decreased_insertions	nodirection	NA	0.0185390793559633	0.153569805330003
atpD	knockout	3909352	3910735	2.90072721534358	increased_insertions	reverse	atpC__3prime	0.001256466300524	0.0256274755710417
atpH	knockout	3913229	3913763	11.4607750237684	increased_insertions	reverse	atpA__3prime	0.0001818771473601	0.0061794462874476
rbsR	knockout	3931586	3932579	-2.0	decreased_insertions	nodirection	NA	2.16295860755351e-10	3.81732153141423e-08
hdfR	knockout	3940487	3941327	-2.11825337071256	decreased_insertions	forward	yifE	3.89336612935293e-06	0.0002659838892778
wzzE	knockout	3962390	3963437	-2.06822683152946	decreased_insertions	forward	wzzE__3prime	1.89564368410127e-07	2.0566953395628e-05
cyaA	knockout	3984512	3987059	-1.15068376330411	decreased_insertions	forward	cyaA__3prime	1.90989257943189e-07	2.0566953395628e-05
yigF	unclassified	3995778	3996159	-1.5035636557106	decreased_insertions	reverse	yigE__3prime	2.92085559357118e-05	0.0014385779855623
yihT	unclassified	4065132	4066011	-1.0	decreased_insertions	nodirection	NA	0.000251161821169	0.00795888593914
cpxA	knockout	4093529	4094903	1.10164575268501	increased_insertions	reverse	rhaT__3prime	1.4822236924509e-05	0.0008153513619036
yiiR	knockout	4102242	4102683	-1.0	decreased_insertions	nodirection	NA	0.0002386775709171	0.0076643316744549
menA	knockout	4109350	4110277	1.02735927010369	increased_insertions	reverse	rraA__3prime	1.93981159294343e-06	0.0001521554685897
metL	unclassified	4119762	4122195	-3.43488075733451	decreased_insertions	forward	4122274_4122308	0.15649140028795	0.4841850439157
sthA	knockout	4149317	4150718	2.21814625048273	increased_insertions	forward	fabR	2.62393283996958e-08	3.47315777057223e-06
purH	knockout	4195870	4197460	1.03137337994248	increased_insertions	forward	rrsE	4.68543180190709e-09	7.26070511058944e-07
yjbL	knockout	4250248	4250503	-1.0	decreased_insertions	nodirection	NA	3.61624401430996e-06	0.0002497370254882
ecnB	decreased_mutants_at_end_of_gene	4366369	4366516	-1.0	decreased_insertions	nodirection	NA	3.96570539889222e-05	0.0018391320621796
miaA	knockout	4389068	4390019	-1.38435503508055	decreased_insertions	reverse	queG__3prime	0.136152470404705	0.457533929073313
rnr	knockout	4396470	4398912	-1.22976742298364	decreased_insertions	forward	rnr__3prime	0.0001107875293823	0.0041283786975423
ulaF	knockout	4413516	4414203	1.05260871042648	increased_insertions	reverse	ulaG__3prime	5.73662542930065e-06	0.0003757489656191
rplI	knockout	4415924	4416374	-2.68585610480021	decreased_insertions	forward	rplI__3prime	7.70887372882187e-08	9.24119419548486e-06
fbp	knockout	4444427	4445426	1	increased_insertions	nodirection	NA	2.18602518481418e-22	1.38889110117169e-19
fimB	knockout	4530773	4531376	1	increased_insertions	nodirection	NA	5.64717726568222e-33	4.4424327301385e-30
fimI	knockout	4533544	4534084	-3.0	decreased_insertions	nodirection	NA	4.30472186107208e-18	2.10385002648627e-15
fimC	knockout	4534120	4534846	-1.91216767911556	decreased_insertions/increased_insertions	forward/reverse	nanC__3prime/fimD__3prime	1.0062684095683402e-09	1.66060424420583e-07
fimF	knockout	4537558	4538089	2.27259764063292	increased_insertions	forward	fimF__3prime	0.000569064565136	0.0145839259897176
fimH	knockout	4538624	4539527	1	increased_insertions	nodirection	NA	4.79462746457285e-17	2.03084437307757e-14
hsdS	unclassified	4569884	4571279	-1.31340008064664	decreased_insertions	reverse	symE__3prime	0.0002388506605087	0.0076643316744549
