Gene	Category	Start	End	MaxLogFC	Expression	Direction	Upstream	P-Value	Q-Value
paaA	knockout	1448183	1449113	-1.33895128491737	decreased_insertions	reverse	paaZ__3prime	0.0112248446405443	0.0981202305442285
ydbC	knockout	1468477	1469338	1.11746466201041	increased_insertions	forward	ydbC__3prime	2.79344805640496e-06	0.0001798421858713
ynbB	knockout	1472482	1473379	1.11042999757291	increased_insertions	forward	ynbB__3prime	0.0310049059033428	0.181708697836136
ynbD	knockout	1475165	1476458	1.17463315290347	increased_insertions	forward	ynbD__3prime	0.0009961711298009	0.018725108711412
hrpA	knockout	1477317	1481220	-1.0	decreased_insertions	nodirection	NA	7.85005090729234e-23	5.615403082349791e-20
ydcI	knockout	1488404	1489328	-1.0	decreased_insertions	nodirection	NA	2.31771280634085e-05	0.0010434569963092
ydeT	knockout	1583109	1584336	1.3159303390291	increased_insertions	reverse	ydeS__3prime	0.0096925874202034	0.0889534965235488
marR	over_50_perc_inactivation	1613376	1613811	1	increased_insertions	nodirection	NA	1.1531387377128e-05	0.0005845596215271
ydfJ	decreased_mutants_at_end_of_gene	1625258	1647095	-2.22519639632252	decreased_insertions	forward	cspF	0.0013914991047316	0.0234993512733234
1626542_1647000	decreased_mutants_at_end_of_gene	1626542	1647000	-2.22519639632252	decreased_insertions	forward	cspF	0.0013914991047316	0.0234993512733234
ydfR	decreased_mutants_at_end_of_gene	1634310	1634622	-2.22519639632252	decreased_insertions	forward	cspF	0.0013914991047316	0.0234993512733234
ynfB	knockout	1650064	1650406	1	increased_insertions	nodirection	NA	5.11240475733885e-05	0.002013068001697
ynfD	unclassified	1651821	1652127	1	increased_insertions	nodirection	NA	0.0003156595494434	0.0081247875791548
ynfH	over_50_perc_inactivation	1657865	1658720	1	increased_insertions	nodirection	NA	8.45244325974459e-05	0.0029424364047091
fumA	knockout	1680987	1682634	2.06193613025816	increased_insertions	forward	manA	0.0012035841331496	0.0211423592065959
chbB	knockout	1815555	1815876	-1.16914343038502	decreased_insertions	reverse	chbC__3prime	0.0001063510350782	0.003547606030228
prc	knockout	1907024	1909073	-1.78985331583627	decreased_insertions	forward	yebS	1.6945038250988e-05	0.0007962931113858
yebK	knockout	1930908	1931778	-2.04581791913212	decreased_insertions	reverse	zwf__3prime	1.41601814845279e-05	0.000695902659522
yecD	knockout	1945088	1945655	1	increased_insertions	nodirection	NA	0.0002311368910024	0.0065122945482437
cmoA	decreased_mutants_at_end_of_gene	1946958	1947702	-2.43100577590599	decreased_insertions	reverse	aspS__3prime	1.61617326387469e-05	0.0007695085063149
yeeN	knockout	2050338	2051055	-1.05288573372633	decreased_insertions	reverse	yeeL__3prime	4.18044106352686e-08	4.82551295745665e-06
wbbK	knockout	2096871	2097990	-1.11552563562941	decreased_insertions	reverse	insH1__3prime	1.87534209616537e-08	2.41469048302252e-06
cpsB	unclassified	2116564	2118001	-2.41986553807616	decreased_insertions	forward	2126912_2126946	0.0001872930134799	0.0055684719156396
asmA	knockout	2133239	2135093	-2.93454835822672	decreased_insertions	forward	yegE	2.14484998880792e-09	3.28774862570128e-07
thiD	knockout	2177194	2177995	1	increased_insertions	nodirection	NA	9.4742469159386e-05	0.0032530774210566
yehB	knockout	2181908	2184389	-1.64344540375018	decreased_insertions	reverse	yehA__3prime	0.0058508090555961	0.0628839878129019
yehD	knockout	2185158	2185701	-1.29615829776313	decreased_insertions	reverse	yehC__3prime	0.0001758600851281	0.0052915171994637
yehR	knockout	2204703	2205165	-1.0	decreased_insertions	nodirection	NA	0.0002426643572275	0.0067484800511065
yeiR	knockout	2261307	2262294	1	increased_insertions	nodirection	NA	7.93355886899662e-05	0.0028280743093224
yejK	knockout	2276418	2277426	1	increased_insertions	nodirection	NA	0.0003166389678629	0.0081247875791548
yejM	knockout	2277854	2279615	-3.07306018723451	decreased_insertions	forward	yejM__3prime	2.2508953680928e-09	3.40970926583092e-07
napA	knockout	2293745	2296232	1.00016268431289	increased_insertions	forward	eco	0.005809165482593	0.0624885670458377
2297895_2298550	knockout	2297895	2298550	1.22029931913639	increased_insertions	forward	2297895_2298550__3prime	1.562265696505e-10	2.95819604532329e-08
rcsB	knockout	2309655	2310306	-1.95539755175161	decreased_insertions	forward	rcsB__3prime	2.17239475875665e-12	4.99495623459832e-10
rhmD	unclassified	2353687	2354893	-2.50005807819798	decreased_insertions	reverse	rhmT__3prime	0.0717516162470343	0.293666182707188
nuoN	knockout	2383526	2384984	1	increased_insertions	nodirection	NA	6.03196789174818e-05	0.0022690444793651
nuoH	unclassified	2389943	2390921	1	increased_insertions	nodirection	NA	0.0002045024126463	0.0058907674837468
nuoG	knockout	2390917	2393644	1	increased_insertions	nodirection	NA	0.0002045024126463	0.0058907674837468
truA	knockout	2428302	2429115	1.44129764241655	increased_insertions	reverse	dedA__3prime	1.58794488910639e-06	0.0001105209642818
2459863_2470078	increased_mutants_at_start_of_gene/decreased_mutants_at_end_of_gene	2459863	2470078	1.13647375998463	increased_insertions/decreased_insertions	forward/reverse	mlaA__3prime/2459863_2470078__3prime	0.0001024901320391	0.0034599849284293
gtrA	unclassified	2461333	2461696	1.13647375998463	increased_insertions	forward	gtrA__3prime	0.0001024901320391	0.0034599849284293
yfdL	knockout	2465022	2465601	-1.09121607560107	decreased_insertions	reverse	yfdK__3prime	0.0002384509343955	0.0066745526766891
eutG	knockout	2561682	2562870	1.041843103605	increased_insertions	forward	talA	0.0008534160081568	0.016843385655489
bepA	knockout	2609452	2610916	-2.0	decreased_insertions	nodirection	NA	3.38467569910239e-16	1.28179659710713e-13
rodZ	knockout	2635189	2636203	2.18483554348014	increased_insertions	forward	2642035_2642178	4.76274397588566e-07	3.83281821459399e-05
rlmN	knockout	2636487	2637642	1.36661743073901	increased_insertions	forward	2642035_2642178	1.08098725287878e-06	8.04554443240875e-05
iscR	knockout	2655001	2655490	-1.88033224620695	decreased_insertions	reverse	iscS__3prime	1.29012772912182e-07	1.31838766985497e-05
ohsC	knockout	2693878	2693955	-1.0	decreased_insertions	nodirection	NA	0.0001389839894503	0.0044711790638963
ypjC	knockout	2776996	2778370	-1.3791498978884	decreased_insertions	reverse	pinH__3prime	6.93705427580505e-13	1.68531152557105e-10
mprA	knockout	2804128	2804659	-2.59872890899519	decreased_insertions	forward	mprA__3prime	3.01047746624025e-10	5.38373720212632e-08
gshA	knockout	2808241	2809798	1.05283455701787	increased_insertions	forward	srlA	7.80914417391706e-06	0.0004371762625363
rpoS	knockout	2859917	2860910	-3.0	decreased_insertions	nodirection	NA	2.04046141346209e-47	3.28412264496724e-44
truD	knockout	2863613	2864663	-1.14916714961025	decreased_insertions	reverse	umpG__3prime	7.6732821563939e-06	0.0004332940558942
ispD	knockout	2865138	2865849	-1.83671348852036	decreased_insertions	reverse	ispF__3prime	0.0003465133713064	0.0086635071241591
yqeJ	unclassified	2982662	2983145	-1.18200120953985	decreased_insertions	reverse	yqeF__3prime	5.24477346991625e-05	0.0020402327250344
ygeN	knockout	2988672	2989379	-1.0	decreased_insertions	nodirection	NA	6.04444125832748e-05	0.0022690444793651
hyuA	knockout	3003386	3004772	1.12806365233209	increased_insertions	forward	hyuA__3prime	5.83276125832172e-05	0.0022219714189985
gcvP	knockout	3039526	3042400	1.12941290099733	increased_insertions	reverse	ygfF__3prime	4.73649928048626e-10	8.02462693888699e-08
gcvT	knockout	3042931	3044026	1	increased_insertions	nodirection	NA	1.1760137098699502e-09	1.84662835710798e-07
ubiI	knockout	3044473	3045676	1.17494114643715	increased_insertions	reverse	gcvT__3prime	0.0003323897845455	0.0084083514063028
scpB	increased_mutants_at_end_of_gene	3057351	3058137	1.51419659381996	increased_insertions	reverse	yqfE__3prime	0.127164036007023	0.400333527537025
yggP	unclassified	3069537	3070815	-1.07348995859917	decreased_insertions	reverse	yggF__3prime	2.80950275509984e-06	0.0001799759078341
ygiZ	knockout	3165237	3165570	-1.34604606620839	decreased_insertions	forward	mdaB	9.88388880891738e-14	2.7666293979047896e-11
tolC	knockout	3171473	3172955	-1.36494505685565	decreased_insertions	forward	tolC__3prime	6.80632326227883e-10	1.13815867954678e-07
yhaB	knockout	3261212	3261752	-1.0	decreased_insertions	nodirection	NA	1.93984321532862e-07	1.78410151718366e-05
yhaC	knockout	3261773	3262961	-1.0	decreased_insertions	nodirection	NA	1.93984321532862e-07	1.78410151718366e-05
nlpI	knockout	3301398	3302283	-2.16587928191517	decreased_insertions	reverse	yrbN__3prime	2.0093941822794897e-11	4.17305798242432e-09
mlaB	unclassified	3330321	3330615	-2.0	decreased_insertions	nodirection	NA	0.0101345478585484	0.0915094237213672
mlaC	knockout	3330614	3331250	-2.0	decreased_insertions	nodirection	NA	0.0101345478585484	0.0915094237213672
mlaD	knockout	3331268	3331820	-2.0	decreased_insertions	nodirection	NA	0.0101345478585484	0.0915094237213672
mlaF	knockout	3332614	3333424	-1.01357699757556	decreased_insertions	forward	yrbG	1.00546707799615e-05	0.0005291259981772
yhcM	knockout	3372228	3373356	1.27845146818887	increased_insertions	forward	yhcB	3.49490483002716e-10	6.08113440424726e-08
yhdT	increased_mutants_at_end_of_gene	3400733	3400976	1	increased_insertions	nodirection	NA	1.4360183177339098e-18	7.704238274642409e-16
panF	knockout	3400965	3402417	1	increased_insertions	nodirection	NA	1.4360183177339098e-18	7.704238274642409e-16
dusB	knockout	3403638	3404604	1.10843965820562	increased_insertions	forward	dusB__3prime	0.0340319680639988	0.191686623268613
acrS	knockout	3406161	3406824	1.10585381888248	increased_insertions	forward	acrE	3.7220999725146e-05	0.0015118536039778
yrdB	unclassified	3423124	3423382	1	increased_insertions	nodirection	NA	8.45396027892325e-14	2.41895983447591e-11
aroE	knockout	3423378	3424197	1	increased_insertions	nodirection	NA	8.45396027892325e-14	2.41895983447591e-11
gspD	decreased_mutants_at_end_of_gene	3449735	3451688	-1.75596154968492	decreased_insertions	reverse	gspA__3prime	0.0011060276503122	0.0200017022828936
aroB	knockout	3510756	3511845	2.18559875241599	increased_insertions	forward	mrcA	1.30523024526119e-16	5.42045605058619e-14
glpE	knockout	3554856	3555183	1	increased_insertions	nodirection	NA	1.50025263361497e-06	0.000106138752255
glgX	knockout	3562705	3564679	1.08482899841301	increased_insertions	reverse	glgC__3prime	2.77797570621066e-05	0.0011962948225139
nikB	unclassified	3608600	3609545	2.8626826136255	increased_insertions	forward	nikB__3prime	0.327548863447361	0.642344007523385
yrhC	knockout	3617246	3617597	-1.0234702135233	decreased_insertions	forward	yrhC__3prime	1.40299085070543e-06	0.0001009212859982
pitA	knockout	3631001	3632501	1	increased_insertions	nodirection	NA	1.6161670893439702e-23	1.2241039671995901e-20
dtpB	increased_mutants_at_end_of_gene	3634221	3635691	1	increased_insertions	nodirection	NA	0.0001681605853815	0.005130890278135
dctR	knockout	3648042	3648573	-1.0	decreased_insertions	nodirection	NA	6.1030468073079e-30	5.2388553793930996e-27
gadX	knockout	3658345	3659170	-1.0	decreased_insertions	nodirection	NA	2.6810060542013497e-13	7.04502733752992e-11
insJ	decreased_mutants_at_end_of_gene	3714039	3714561	-2.37645616404465	decreased_insertions	reverse	hokA__3prime	0.0002646192576889	0.00717313170948
yiaU	knockout	3745351	3746326	-1.09658731266144	decreased_insertions	reverse	yiaT__3prime	1.99448559794968e-05	0.0009237768546474
yiaV	unclassified	3746322	3747459	-1.119779248569	decreased_insertions	reverse	yiaT__3prime	3.72945967239509e-06	0.0002275854158377
yibA	knockout	3759696	3760539	-1.00426292153843	decreased_insertions	forward	yibA__3prime	2.74229418980226e-08	3.33111131961264e-06
yibN	knockout	3777943	3778375	-1.19567493102408	decreased_insertions	reverse	grxC__3prime	0.0455123748296777	0.225658359308099
waaR	knockout	3795398	3796418	-5.0	decreased_insertions	nodirection	NA	1.08741388793393e-05	0.0005612663533806
waaB	knockout	3796417	3797497	-5.0	decreased_insertions	nodirection	NA	1.08741388793393e-05	0.0005612663533806
waaP	knockout	3798512	3799310	-2.0	decreased_insertions	nodirection	NA	6.83559435188473e-08	7.58750973059205e-06
waaG	knockout	3799302	3800427	-2.0	decreased_insertions	nodirection	NA	1.60529453908086e-18	8.26790899408207e-16
waaQ	knockout	3800423	3801458	-1.0	decreased_insertions	nodirection	NA	1.60529453908086e-18	8.26790899408207e-16
yicC	knockout	3810035	3810899	1.26417009547288	increased_insertions	forward	dinD	3.16970098975565e-06	0.0001973228003725
3847071_3847107	knockout	3847071	3847107	-1.0	decreased_insertions	nodirection	NA	0.0004065424442242	0.0098178840673417
yidQ	unclassified	3861087	3861420	2.74155164457765	increased_insertions	reverse	ibpA__3prime	0.0002052333242121	0.0058986256307045
phoU	knockout	3900212	3900938	-1.66508418974485	decreased_insertions	reverse	bglG__3prime	0.0013704794290703	0.0233108231554943
atpD	knockout	3909352	3910735	2.90024966548043	increased_insertions	reverse	atpC__3prime	0.0036084678964272	0.0452155403467614
atpH	knockout	3913229	3913763	11.3944280681456	increased_insertions	reverse	atpA__3prime	0.0050172733179311	0.0564706391972739
rbsC	knockout	3928647	3929613	1.0168596507604	increased_insertions	forward	rbsC__3prime	0.168194328044041	0.464329719651075
rbsR	knockout	3931586	3932579	-2.0	decreased_insertions	nodirection	NA	1.56923068158729e-07	1.53071320122106e-05
hdfR	knockout	3940487	3941327	-1.0	decreased_insertions	nodirection	NA	2.93518409304719e-05	0.0012393404764131
rep	knockout	3954036	3956058	1.32523107523033	increased_insertions	reverse	yifN__3prime	3.64482613665899e-08	4.30557626932305e-06
rho	decreased_mutants_at_end_of_gene	3959776	3961036	-1.0	decreased_insertions	nodirection	NA	8.0073248283717e-06	0.000446330365758
wzzE	knockout	3962390	3963437	-2.15975524137231	decreased_insertions	forward	wzzE__3prime	6.67363446292502e-07	5.17648899666401e-05
wecD	knockout	3967826	3968501	2.72564861731673	increased_insertions	reverse	rhlB__3prime	1.10559246905087e-05	0.0005649051044245
wzxE	knockout	3969637	3970888	1.07337846005479	increased_insertions	forward	wzxE__3prime	3.30268364313215e-09	4.7781297290977e-07
cyaA	knockout	3984512	3987059	1.34368990513703	increased_insertions	reverse	hemC__3prime	1.08361766255751e-08	1.46870116032531e-06
yigF	knockout	3995778	3996159	-1.94852828650515	decreased_insertions	reverse	yigE__3prime	8.36588279227795e-06	0.0004583791780143
tatB	knockout	4015577	4016093	1	increased_insertions	nodirection	NA	1.96568457945546e-05	0.0009137239944068
tatC	knockout	4016095	4016872	1	increased_insertions	nodirection	NA	1.96568457945546e-05	0.0009137239944068
fre	knockout	4019886	4020588	1.61499347342076	increased_insertions	reverse	rfaH__3prime	0.002616368527665	0.0360689091672543
yihT	unclassified	4065132	4066011	-1.0	decreased_insertions	nodirection	NA	6.77499671046391e-05	0.0024812825110877
fdoI	unclassified	4074584	4075220	1	increased_insertions	nodirection	NA	0.0003973188873886	0.0096660002857697
cpxA	knockout	4093529	4094903	1.11019951750807	increased_insertions	reverse	rhaT__3prime	3.57427448511946e-06	0.0002191540870018
cpxP	knockout	4095747	4096248	-2.02722443725636	decreased_insertions	reverse	cpxR__3prime	0.695224085192911	0.874976896778234
glpX	knockout	4104496	4105507	1.04855281792149	increased_insertions	reverse	fpr__3prime	0.0005826977506359	0.0126901785858694
metL	knockout	4119762	4122195	1.64983511325228	increased_insertions	reverse	metJ__3prime	6.69552541312777e-20	4.10531358187777e-17
sthA	knockout	4149317	4150718	2	increased_insertions	nodirection	NA	1.52609263414459e-10	2.93283115779788e-08
tufB	knockout	4165871	4167056	2.0296218126723	increased_insertions	reverse	coaA__3prime	0.335128714991125	0.649133816235523
purH	knockout	4195870	4197460	1.01056009178969	increased_insertions	forward	rrsE	2.0475428857649904e-09	3.17640508398915e-07
yjbL	knockout	4250248	4250503	-1.0	decreased_insertions	nodirection	NA	4.36184649416258e-06	0.0002611395084792
phnC	unclassified	4314193	4314982	-2.0	decreased_insertions	nodirection	NA	0.0001553644797603	0.0048649863767354
dcuA	unclassified	4355288	4356590	1	increased_insertions	nodirection	NA	1.33138464269087e-05	0.0006568164237274
ecnB	decreased_mutants_at_end_of_gene	4366369	4366516	-1.0	decreased_insertions	nodirection	NA	7.16828284949264e-05	0.0026074539433458
purA	knockout	4394503	4395802	3.19094853702163	increased_insertions	forward	nsrR	2.37553134837843e-05	0.0010583855239349
ulaF	knockout	4413516	4414203	1.15088809586514	increased_insertions	reverse	ulaG__3prime	1.45156196011895e-06	0.0001038350655471
rplI	knockout	4415924	4416374	-1.67696614971036	decreased_insertions	forward	rplI__3prime	4.51138021304541e-06	0.000267689085821
fbp	knockout	4444427	4445426	2	increased_insertions	nodirection	NA	3.4673212058846495e-33	4.0586570769973394e-30
treC	knockout	4452870	4454526	2	increased_insertions	nodirection	NA	1.7545190282129e-19	1.02687213669406e-16
fimB	knockout	4530773	4531376	1	increased_insertions	nodirection	NA	5.87123441551191e-29	4.72487589588321e-26
fimE	knockout	4531853	4532450	-4.0	decreased_insertions	nodirection	NA	1.04098034796589e-102	2.68073259208176e-99
fimI	knockout	4533544	4534084	-3.0	decreased_insertions	nodirection	NA	9.421669062835669e-13	2.20569837914677e-10
fimC	knockout	4534120	4534846	-1.95793332001253	increased_insertions/decreased_insertions	forward/reverse	fimD__3prime/nanC__3prime	7.179367632703511e-09	1.00479932215968e-06
fimG	knockout	4538101	4538605	1	increased_insertions	nodirection	NA	9.37538685707082e-06	0.0005072163074438
fimH	knockout	4538624	4539527	1	increased_insertions	nodirection	NA	1.34711551428051e-16	5.42045605058619e-14
hsdS	unclassified	4569884	4571279	-1.13829506341842	decreased_insertions	reverse	symE__3prime	0.0008326080347651	0.0165954505505203
prfC	knockout	4599230	4600820	1.15842386940068	increased_insertions	reverse	rsmC__3prime	3.42740595225832e-05	0.0014144640718358
